explicit,id,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_y,time_signature,release_date,artist,year,month,year_2
FALSE,7fCNUWi6uflDTQ08srxMZk,No Excuses,62,0.827,0.658,F#/Gb,-3.846,Major,0.0517,0.0224,0,0.0417,0.523,115.016,152862,4,3/1/2018,Meghan Trainor,2018,3,2018
FALSE,5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',75,0.756,0.789,D,-7.002,Major,0.0324,0.53,0.000711,0.157,0.873,127.987,176267,4,10/14/2015,Meghan Trainor,2015,10,2015
FALSE,2ktoFujjJtantyMoVdBJlX,Pa Olvidarte (feat. Manuel Turizo) - Remix,66,0.724,0.791,G,-5.411,Major,0.169,0.0441,6.55E-06,0.239,0.856,176.011,256418,4,2/1/2019,ChocQuibTown,2019,2,2019
FALSE,6f49kbOuQSOsStBpyGvQfA,A Head Full of Dreams,65,0.449,0.92,B,-4.982,Major,0.0737,0.0021,0.0167,0.334,0.0772,122.984,223773,4,12/4/2015,Coldplay,2015,12,2015
TRUE,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),73,0.872,0.814,C,-4.568,Major,0.155,0.00485,1.96E-06,0.214,0.57,98.985,199427,4,8/9/2019,Megan Thee Stallion,2019,8,2019
TRUE,6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),77,0.61,0.725,Ab,-5.131,Major,0.15,0.367,0,0.154,0.291,146.163,201788,4,2/22/2019,Kehlani,2019,2,2019
FALSE,4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,73,0.696,0.602,C,-6.156,Minor,0.159,0.0679,2.11E-05,0.0696,0.305,82.989,238253,4,11/10/2017,Taylor Swift,2017,11,2017
FALSE,1GwMQaZz6Au3QLDbjbMdme,Call It What You Want,70,0.598,0.504,A,-9.874,Major,0.0731,0.186,0.000221,0.34,0.252,163.954,203507,4,11/10/2017,Taylor Swift,2017,11,2017
FALSE,5bzf1xrbqr1ttjAJuRz2xY,Cleopatra,63,0.536,0.775,Ab,-6.765,Major,0.0394,0.228,0.000143,0.0947,0.485,151.393,201413,4,4/8/2016,The Lumineers,2016,4,2016
TRUE,02opp1cycqiFNDpLd2o1J3,Big Lie,67,0.442,0.684,F#/Gb,-4.888,Minor,0.168,0.191,0,0.0725,0.218,170.861,207680,4,12/9/2016,Post Malone,2016,12,2016
TRUE,5DLTuH4A5VZB2HKpqHQR6t,Patient,67,0.743,0.662,F,-6.108,Minor,0.179,0.565,0,0.128,0.552,89.975,194333,4,12/9/2016,Post Malone,2016,12,2016
TRUE,7MTIDmToGs0I5Oue9V0CHl,Feel,63,0.497,0.507,F,-8.075,Minor,0.0585,0.214,4.79E-06,0.0948,0.192,119.432,197120,4,12/9/2016,Post Malone,2016,12,2016
TRUE,5dI1yHSqgmilFEqpGbqxHh,Leave,65,0.535,0.55,E,-7.249,Major,0.0229,0.246,0.000105,0.124,0.619,90.086,324853,4,12/9/2016,Post Malone,2016,12,2016
TRUE,1ysAvOdJgUjc6CqOQxepaz,Money Made Me Do It,67,0.734,0.429,G,-6.511,Major,0.16,0.305,0,0.0659,0.372,83.021,224960,4,12/9/2016,Post Malone,2016,12,2016
TRUE,35r28RDot7nPE7y9K9H7l0,Feeling Whitney,79,0.412,0.227,C,-12.696,Major,0.0359,0.787,4.69E-06,0.282,0.226,80.111,257267,4,12/9/2016,Post Malone,2016,12,2016
FALSE,1OEoNpiyqBghuEUaT6Je6U,Patience,68,0.457,0.297,F#/Gb,-12.511,Major,0.0306,0.686,0.000107,0.109,0.333,120.021,354880,4,7/21/1987,Guns N' Roses,1987,7,1987
TRUE,2v5JTeM6hSmi5wWy7jiwrI,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),71,0.741,0.845,F,-3.568,Minor,0.0381,0.15,0,0.174,0.926,129.939,233613,4,1/31/2019,Lil Peep,2019,1,2019
TRUE,2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),62,0.817,0.587,D,-6.502,Major,0.108,0.052,0.00165,0.185,0.352,140.062,209143,4,5/26/2017,Gucci Mane,2017,5,2017
TRUE,5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),69,0.85,0.405,G,-7.509,Minor,0.225,0.119,0.000118,0.0707,0.344,139.976,190312,4,12/16/2016,Gucci Mane,2016,12,2016
FALSE,5LlsD7LdSMkGV4Iu0a2Zq0,Waste A Moment,67,0.436,0.85,D,-4.86,Major,0.0617,0.000861,0.74,0.128,0.537,152.644,183093,4,10/14/2016,Kings of Leon,2016,10,2016
FALSE,1O8d2pWtBclzuY3FctBPVa,Closer,66,0.398,0.768,B,-4.624,Minor,0.0392,0.469,2.02E-05,0.106,0.235,108.685,237480,5,9/23/2008,Kings of Leon,2008,9,2008
TRUE,6bUNEbXT7HovLW6BgPCBsb,Roses,72,0.751,0.708,C,-5.653,Major,0.0545,0.0482,1.85E-05,0.107,0.509,108.97,369573,4,2003,Outkast,1905,6,2003
FALSE,77hjM9bMmgfTGJXv14UFmi,Play That Song,68,0.392,0.825,C,-2.068,Minor,0.0535,0.0231,2.25E-06,0.0972,0.482,98.959,243253,4,1/27/2017,Train,2017,1,2017
FALSE,2MWOqewf5j0qf2b6S5J6cS,Marry Me,72,0.461,0.267,C,-8.514,Major,0.0278,0.834,2.03E-05,0.107,0.481,87.918,205453,4,12/1/2010,Train,2010,12,2010
FALSE,6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,75,0.658,0.901,G,-2.814,Major,0.0357,0.0478,0,0.12,0.708,93.979,210520,4,10/18/2019,Daddy Yankee,2019,10,2019
FALSE,5o4yGlG0PfeVUa6ClIyOxq,Boys,66,0.867,0.545,D,-5.192,Major,0.0625,0.0646,0.000289,0.0505,0.525,139.943,162586,4,7/26/2017,Charli XCX,2017,7,2017
TRUE,2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker),80,0.628,0.744,G,-4.718,Major,0.0379,0.0257,0,0.313,0.277,119.921,169397,4,7/5/2019,Machine Gun Kelly,2019,7,2019
TRUE,43TP6JCWXgkc2D7Xjz5hBr,RAP DEVIL,63,0.896,0.834,A,-4.682,Minor,0.238,0.215,3.92E-06,0.184,0.776,149.968,281587,4,9/21/2018,Machine Gun Kelly,2018,9,2018
FALSE,3p6hnejEQYXkiTO1lAzVc0,Euphoria,78,0.637,0.799,D,-4.519,Major,0.0338,0.394,0,0.0921,0.562,104.995,228615,4,8/24/2018,BTS,2018,8,2018
FALSE,44ADyYoY5liaRa3EOAl4uf,Slide Away,74,0.53,0.538,F,-6.672,Major,0.0335,0.17,2.83E-06,0.248,0.288,148.051,233654,4,8/16/2019,Miley Cyrus,2019,8,2019
FALSE,6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),72,0.644,0.755,C#/Db,-5.325,Major,0.0448,0.00237,7.64E-06,0.0859,0.334,102.861,190067,4,11/1/2019,Ariana Grande,2019,11,2019
FALSE,5YY7ht3PCArlLjLbcTiAvh,"Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix",68,0.797,0.804,C#/Db,-4.817,Major,0.0711,0.0464,1.54E-05,0.317,0.451,91.973,386333,4,12/1/2017,Wisin,2017,12,2017
FALSE,1yqMgZNrevsWMLWfO2PRp5,Charlie Brown,67,0.43,0.74,Bb,-7.072,Major,0.0375,0.0212,0.00165,0.33,0.0948,137.978,285160,4,10/24/2011,Coldplay,2011,10,2011
TRUE,3wFLWP0FcIqHK1wb1CPthQ,fake smile,69,0.45,0.619,A,-7.412,Major,0.372,0.329,0,0.319,0.427,83.3,208880,4,2/8/2019,Ariana Grande,2019,2,2019
FALSE,5Il6Oe7lr5XM7A0cWbVQtr,bad idea,71,0.847,0.579,C#/Db,-5.314,Major,0.0719,0.0268,0.0545,0.102,0.569,137.998,267107,4,2/8/2019,Ariana Grande,2019,2,2019
FALSE,2vdBo4ALPYbHRUPKgtE5iC,ghostin,70,0.287,0.364,A,-8.295,Major,0.0306,0.418,1.80E-05,0.185,0.11,103.777,271467,4,2/8/2019,Ariana Grande,2019,2,2019
TRUE,4T652DlATVHe0jdLKaN3Bw,in my head,71,0.662,0.6,C,-6.402,Major,0.0703,0.173,0.000137,0.109,0.331,134.979,222947,4,2/8/2019,Ariana Grande,2019,2,2019
TRUE,70khXICDeTTxgYtw3EysKH,sweetener,68,0.721,0.459,E,-6.408,Major,0.032,0.248,0,0.212,0.46,119.914,208493,4,8/17/2018,Ariana Grande,2018,8,2018
TRUE,0WdR2AyLW1Drd3OUdwezM0,everytime,70,0.71,0.614,Bb,-6.757,Minor,0.0431,0.186,0,0.0974,0.658,148.152,172107,4,8/17/2018,Ariana Grande,2018,8,2018
FALSE,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,80,0.699,0.713,A,-5.507,Minor,0.0594,0.04,3.11E-06,0.294,0.354,121.993,205920,4,8/17/2018,Ariana Grande,2018,8,2018
FALSE,4TZdeM7zelZGz6JPrXSEZ1,Moonlight,65,0.633,0.412,A,-7.339,Major,0.0284,0.42,3.57E-06,0.048,0.214,102.215,202360,3,5/20/2016,Ariana Grande,2016,5,2016
FALSE,2tpIAmAq9orm1Owh5pja1w,Greedy,67,0.619,0.705,C#/Db,-5.335,Major,0.099,0.0323,0,0.0919,0.844,109.975,214907,4,5/20/2016,Ariana Grande,2016,5,2016
FALSE,70yhaHLp9STtzI2Kzba6Tr,Best Mistake,64,0.654,0.578,F#/Gb,-6.897,Major,0.449,0.546,0,0.112,0.233,143.867,233733,4,8/25/2014,Ariana Grande,2014,8,2014
FALSE,5lvnGiTAH9BVlJLHc0DXZz,Just A Little Bit Of Your Heart,65,0.439,0.322,A,-5.959,Major,0.028,0.692,0,0.103,0.16,77.963,232587,4,8/25/2014,Ariana Grande,2014,8,2014
FALSE,2q1yrE8fVlZ5sFlwNvp5Ey,Somebody To You,57,0.526,0.818,Eb,-5.952,Major,0.0358,0.0587,0,0.333,0.896,171.957,185098,4,1/1/2014,The Vamps,2014,1,2014
FALSE,3TAtUJc4Sj913Cs5gBUeu0,Scars,61,0.455,0.929,B,-3.295,Major,0.0494,0.0875,0,0.226,0.484,89.782,208199,4,1/1/2004,Papa Roach,2004,1,2004
TRUE,3LmuxO8mh3wwIfRUqHJFFy,I'm The Man,66,0.79,0.45,Ab,-7.571,Minor,0.195,0.335,0,0.125,0.273,98.064,235703,4,2/12/2016,50 Cent,2016,2,2016
FALSE,3KFPdcl0YlsBYsoqdne3cU,Let It All Go,46,0.383,0.43,Bb,-8.644,Major,0.0302,0.817,1.04E-06,0.0869,0.174,107.005,280757,4,3/25/2016,Birdy,2016,3,2016
FALSE,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,74,0.558,0.768,D,-9.997,Major,0.0343,0.121,0.0626,0.124,0.429,81.909,260573,4,10/2/1981,The Police,1981,10,1981
FALSE,3mN2DtljBhnrIpc3Nu2pJ8,Déjate Querer,65,0.755,0.792,F#/Gb,-4.238,Major,0.0484,0.028,0,0.0754,0.844,106.014,202824,4,2/28/2019,Lalo Ebratt,2019,2,2019
FALSE,5A3fPy30SN2wuzrahpcxvV,"Don't Give Up On Me - (From ""Five Feet Apart"")",79,0.641,0.537,C,-5.452,Minor,0.0282,0.0875,9.05E-06,0.115,0.0681,112.864,196188,4,7/26/2019,Andy Grammer,2019,7,2019
FALSE,59ZTxQo8rBycIXPLUIKvE2,Dirrty (feat. Redman),70,0.64,0.889,D,-3.073,Major,0.322,0.107,0,0.339,0.436,99.931,298853,4,7/19/2002,Christina Aguilera,2002,7,2002
TRUE,4bwN8jyxfHmFFStSRy4F7h,I Know,48,0.744,0.332,C#/Db,-11.315,Major,0.0745,0.329,0,0.116,0.277,119.997,319973,4,2/24/2015,Big Sean,2015,2,2015
FALSE,6DM47CJdYFcjFpCnPfzVyU,Get Free (feat. Amber Coffman),34,0.612,0.657,B,-6.971,Minor,0.0454,0.103,0.124,0.131,0.767,87.94,289973,4,10/19/2018,Major Lazer,2018,10,2018
TRUE,4Isw7wL80BFK7NtOvXPdaC,"Boom (feat. MOTi, Ty Dolla $ign, Wizkid & Kranium)",30,0.704,0.784,G,-4.463,Minor,0.142,0.00283,0,0.419,0.656,100.083,186448,4,10/19/2018,Major Lazer,2018,10,2018
TRUE,7gWSWDBriMK7YKefAe4NMP,Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,56,0.736,0.929,G,-5.89,Minor,0.0674,0.00237,1.11E-05,0.402,0.658,125.03,206461,4,2010,Swedish House Mafia,1905,7,2010
FALSE,0KHhNlHN5lWn7q332PiPys,Sola,62,0.704,0.706,B,-5.233,Minor,0.111,0.483,0,0.0965,0.856,92.965,195044,4,8/23/2019,Manuel Turizo,2019,8,2019
FALSE,2zufEOvbBeIzYnRktwYk1W,Culpables,67,0.573,0.31,Eb,-11.134,Major,0.296,0.94,5.65E-06,0.198,0.764,177.601,233930,4,8/23/2019,Manuel Turizo,2019,8,2019
FALSE,2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,73,0.668,0.906,B,-4.881,Minor,0.17,0.214,0.00245,0.135,0.507,135.653,231933,4,9/20/1976,AC/DC,1976,9,1976
FALSE,0nnwn7LWHCAu09jfuH1xTA,Slide,70,0.395,0.843,Ab,-4.476,Major,0.0374,0.00483,0,0.0404,0.481,112.423,212067,4,9/11/1998,The Goo Goo Dolls,1998,9,1998
FALSE,0Uqs7ilt5kGX9NzFDWTBrP,Quit Playing Games (With My Heart),67,0.8,0.825,B,-6.552,Minor,0.034,0.0559,2.18E-06,0.141,0.903,100.035,232667,4,5/6/1996,Backstreet Boys,1996,5,1996
FALSE,0NJC0FDCODpPUntRTTQq97,Cryin',72,0.445,0.856,A,-3.674,Major,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333,3,1/1/1993,Aerosmith,1993,1,1993
FALSE,74irxdVWstNlEQjsvArITq,Crazy,74,0.37,0.866,F#/Gb,-3.879,Minor,0.0384,0.0868,0,0.137,0.427,162.086,316693,3,1/1/1993,Aerosmith,1993,1,1993
FALSE,4d2hD63oUGU3s7L66JD0BE,Dance Again,67,0.792,0.856,B,-5.236,Minor,0.067,0.0159,2.88E-06,0.0981,0.714,127.988,237267,4,7/20/2012,Jennifer Lopez,2012,7,2012
FALSE,1zng9uqqXoPkmU05nsAlsw,Bed Of Roses,73,0.309,0.596,F,-5.599,Major,0.0293,0.101,0,0.21,0.161,164.587,394400,3,11/3/1992,Bon Jovi,1992,11,1992
FALSE,61UuPxxYUvacEH6SHIK3sU,Brown Sugar - 2009 Mix,70,0.633,0.934,C,-3.594,Major,0.0344,0.219,0.00021,0.0592,0.963,128.606,228667,4,4/23/1971,The Rolling Stones,1971,4,1971
FALSE,0CzeAbfKFnxnWjwo5iYiCG,Brothers In Arms,72,0.413,0.296,Ab,-13.904,Minor,0.0277,0.531,0.801,0.183,0.144,79.273,424000,4,5/13/1985,Dire Straits,1985,5,1985
FALSE,27qAMKrDdKEs8HDXcvR24R,Driving Home for Christmas - 2019 Remaster,49,0.513,0.583,A,-10.863,Major,0.038,0.355,1.96E-05,0.18,0.866,180.183,241627,4,8/2/1987,Chris Rea,1987,8,1987
FALSE,6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,73,0.667,0.755,A,-7.246,Major,0.069,0.0966,6.94E-05,0.0523,0.883,109.535,286220,4,12/8/1976,Eagles,1976,12,1976
FALSE,1bp2IO61zbQrbWNmKKxg3f,The Joker,77,0.596,0.448,F,-9.616,Major,0.0396,0.365,5.30E-06,0.206,0.796,83.293,264504,4,1/1/1973,Steve Miller Band,1973,1,1973
FALSE,3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,74,0.608,0.524,Ab,-10.266,Major,0.0309,0.367,0.00254,0.115,0.797,86.204,205613,4,1970-02,Van Morrison,#VALUE!,#VALUE!,1970
FALSE,5qTvkDrSfvwDv6RBjjcfQr,Get Busy,75,0.735,0.824,Bb,-4.143,Minor,0.036,0.615,0,0.158,0.726,100.202,211666,4,11/12/2002,Sean Paul,2002,11,2002
TRUE,79MSEdtXuudhGhC5AtG07g,Break from Toronto,75,0.596,0.678,A,-5.18,Major,0.0335,0.0199,0.004,0.418,0.259,117.066,99213,4,7/1/2013,PARTYNEXTDOOR,2013,7,2013
FALSE,2QrXzOqLCVDRZHkToA0tSR,Never Go Back,67,0.421,0.653,A,-4.85,Minor,0.398,0.0135,0,0.114,0.733,78.6,175424,4,2/15/2019,Dennis Lloyd,2019,2,2019
FALSE,3mRLHiSHYtC8Hk7bzZdUs1,River,76,0.733,0.477,D,-6.737,Minor,0.0687,0.302,2.97E-06,0.0579,0.545,62.507,216133,4,4/20/2018,Bishop Briggs,2018,4,2018
FALSE,5nekfiTN45vlxG0eNJQQye,Fade To Black - Remastered,67,0.256,0.924,G,-6.685,Major,0.113,0.00369,0.234,0.114,0.28,113.574,417227,4,7/26/1984,Metallica,1984,7,1984
FALSE,1PhLYngBKbeDtdmDzCg3Pb,Sad But True,70,0.633,0.846,G,-6.347,Major,0.0337,0.000819,0.00139,0.0762,0.448,89.23,323933,4,8/12/1991,Metallica,1991,8,1991
FALSE,3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,72,0.437,0.864,E,-7.842,Minor,0.0904,0.396,0.0314,0.242,0.749,81.394,295387,4,11/8/1971,Led Zeppelin,1971,11,1971
FALSE,0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,69,0.476,0.717,A,-9.192,Major,0.0949,0.0382,7.61E-05,0.0818,0.753,93.584,166267,4,1/12/1969,Led Zeppelin,1969,1,1969
FALSE,3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,71,0.468,0.607,A,-11.367,Major,0.0336,0.072,0.000852,0.225,0.886,98.429,263333,4,10/22/1969,Led Zeppelin,1969,10,1969
FALSE,2nVHqZbOGkKWzlcy1aMbE7,Kashmir - 1990 Remaster,70,0.48,0.536,D,-11.166,Major,0.0427,0.488,4.22E-05,0.155,0.581,80.617,508200,3,2/24/1975,Led Zeppelin,1975,2,1975
FALSE,1Eolhana7nKHYpcYpdVcT5,Little Wing,71,0.515,0.534,F#/Gb,-8.045,Major,0.0768,0.181,0.00278,0.0547,0.426,70.776,145747,4,12/1/1967,Jimi Hendrix,1967,12,1967
TRUE,5S1IUPueD0xE0vj4zU3nSf,Bigger Than You (feat. Drake & Quavo),63,0.888,0.515,C#/Db,-6.246,Major,0.271,0.247,0,0.446,0.264,141.009,225893,4,6/15/2018,2 Chainz,2018,6,2018
FALSE,4JGKZS7h4Qa16gOU3oNETV,Dreams,74,0.551,0.643,E,-13.091,Major,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560,4,3/1/1993,The Cranberries,1993,3,1993
FALSE,6VTuTbQfToaZPO1y3DP7jM,We Can Do Better,0,0.636,0.687,Ab,-4.853,Major,0.0583,0.036,1.80E-05,0.0663,0.722,91.079,179896,4,4/5/2019,Matt Simons,2019,4,2019
FALSE,1S4g8MkfRCe6GQBgFplJSW,My Only Wish (This Year),17,0.663,0.775,C,-5.917,Major,0.0273,0.221,0,0.213,0.705,147.074,254600,4,9/27/2019,Britney Spears,2019,9,2019
FALSE,6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,75,0.748,0.551,C#/Db,-9.054,Major,0.0239,0.243,1.57E-06,0.0943,0.65,113.535,262240,4,11/23/1999,Stevie Wonder,1999,11,1999
FALSE,4kP69y3GKHi9tXckfgp4bK,For Once In My Life,73,0.524,0.519,F#/Gb,-11.903,Major,0.043,0.195,0,0.523,0.847,110.121,169800,4,12/1/1968,Stevie Wonder,1968,12,1968
FALSE,4pNiE4LCVV74vfIBaUHm1b,Sir Duke,72,0.588,0.568,F#/Gb,-9.766,Major,0.0672,0.16,0,0.0792,0.952,106.938,232760,4,9/28/1976,Stevie Wonder,1976,9,1976
FALSE,0Ucm5WQfmLRadXKzQbzbLj,"Accidentally In Love - From ""Shrek 2"" Soundtrack",39,0.555,0.946,G,-3.64,Major,0.0369,0.0425,5.41E-06,0.0735,0.719,138.014,189240,4,1/1/2004,Counting Crows,2004,1,2004
FALSE,4HBvwhhYo7YiYXkUDrOHzS,Trampoline,0,0.619,0.459,G,-5.782,Minor,0.0334,0.56,0,0.137,0.498,126.803,184280,4,12/27/2019,SHAED,2019,12,2019
TRUE,5Id5B3dxJZhPcV9GzgYZZe,Quizas,75,0.727,0.815,Eb,-2.454,Major,0.153,0.0258,0,0.231,0.677,176.075,216067,4,10/11/2019,Rich Music LTD,2019,10,2019
TRUE,7anSoGdgtmJTAPZBzcPhO6,Cuaderno,72,0.681,0.648,C#/Db,-5.021,Minor,0.38,0.523,0,0.104,0.688,172.02,286507,4,5/10/2019,Dalex,2019,5,2019
FALSE,6Y4PDQv4XjYjHLeLmvyOt0,Si Te Vas,70,0.73,0.644,C,-4.124,Major,0.132,0.0933,4.56E-06,0.143,0.554,174.101,204907,4,9/26/2019,Sech,2019,9,2019
FALSE,7CHi4DtfK4heMlQaudCuHK,Lose Control,84,0.598,0.526,Bb,-8.659,Minor,0.0415,0.129,0,0.14,0.529,123.935,168387,4,10/11/2019,MEDUZA,2019,10,2019
TRUE,5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),74,0.97,0.463,Bb,-7.259,Major,0.366,0.0957,0,0.151,0.46,108.003,142417,4,8/16/2019,Quality Control,2019,8,2019
TRUE,5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),74,0.676,0.578,Bb,-4.669,Minor,0.375,0.0509,0,0.0796,0.698,158.896,203881,4,10/5/2018,Lil Baby,2018,10,2018
TRUE,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,72,0.964,0.487,Bb,-6.071,Minor,0.421,0.00127,6.57E-06,0.115,0.107,127.05,154024,4,11/30/2018,Lil Baby,2018,11,2018
TRUE,5BbdKBZO0TH0GhfxUfyhL9,Freestyle,73,0.877,0.517,D,-5.426,Minor,0.0706,0.217,0,0.143,0.255,119.996,162053,4,12/1/2017,Lil Baby,2017,12,2017
TRUE,6Ozh9Ok6h4Oi1wUSLtBseN,BOP,84,0.769,0.787,B,-3.909,Major,0.367,0.189,0,0.129,0.836,126.77,159715,4,9/27/2019,DaBaby,2019,9,2019
FALSE,6p2liQLGoDaLXgND68bfVt,Coming Undone,72,0.687,0.677,D,-4.172,Major,0.0508,0.000658,0.000146,0.0564,0.546,75.052,199773,4,12/6/2005,Korn,2005,12,2005
TRUE,3WyRgi8CzQnhzO0xw79tTS,Goin Baby,71,0.755,0.772,F#/Gb,-5.585,Major,0.4,0.128,0,0.157,0.678,132.906,141827,4,3/1/2019,DaBaby,2019,3,2019
TRUE,7f1zjZG77S891Uv4O68yfk,Baby Sitter (feat. Offset),71,0.852,0.73,C#/Db,-5.803,Major,0.0579,0.0219,0,0.336,0.394,92.506,157693,4,3/1/2019,DaBaby,2019,3,2019
TRUE,0jB0RNZIfaihaDKNmdrI40,Casanova,65,0.709,0.588,C#/Db,-4.461,Major,0.0721,0.0971,0,0.117,0.195,143.971,206813,4,7/27/2018,Summer Cem,2018,7,2018
FALSE,3gVhsZtseYtY1fMuyYq06F,Sonne,70,0.51,0.917,E,-4.806,Minor,0.0854,0.0054,0.000133,0.396,0.313,75.098,272440,4,4/2/2001,Rammstein,2001,4,2001
FALSE,698eQRku24PIYPQPHItKlA,She Got the Best of Me,76,0.533,0.907,B,-3.793,Major,0.0406,0.0292,0,0.386,0.7,150.99,183160,4,6/1/2018,Luke Combs,2018,6,2018
FALSE,12jjuxN1gxlm29cqL5M6MW,I Got You,65,0.899,0.399,B,-6.553,Major,0.038,0.61,1.52E-05,0.0923,0.544,98.067,179347,4,1/1/2013,Jack Johnson,2013,1,2013
FALSE,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,86,0.704,0.225,F#/Gb,-14.454,Minor,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,11/13/2019,Billie Eilish,2019,11,2019
TRUE,07f2b3CTdgKKlhv0mqUksz,Vermissen (feat. Henning May),63,0.717,0.668,A,-5.003,Minor,0.0554,0.169,0,0.0673,0.464,89.045,161882,4,6/14/2019,Juju,2019,6,2019
TRUE,5DXKtoZLm31msT7tNGNHLG,Vossi Bop,68,0.682,0.653,Ab,-6.062,Major,0.339,0.13,0.00116,0.129,0.428,188.115,196267,4,12/13/2019,Stormzy,2019,12,2019
TRUE,2LPUvD5DDOO4UYGkWgjI2C,Shut Up,65,0.468,0.823,E,-3.973,Major,0.466,0.81,0,0.598,0.941,74.457,179564,4,2/24/2017,Stormzy,2017,2,2017
TRUE,60APt5N2NRaKWf5xzJdzyC,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",59,0.784,0.728,C,-4.549,Minor,0.0539,0.34,0,0.222,0.713,110.165,229160,4,6/30/2017,Calvin Harris,2017,6,2017
TRUE,6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS,74,0.731,0.811,C#/Db,-3.225,Major,0.0712,0.0204,0,0.411,0.426,147.045,218284,4,8/3/2018,Travis Scott,2018,8,2018
TRUE,5dL5jv5GSCRoDhTtnY8maL,Mesmerize,62,0.769,0.646,C#/Db,-6.653,Major,0.199,0.0566,0,0.406,0.433,90.079,278693,4,1/1/2002,Ja Rule,2002,1,2002
FALSE,2O9O26335YYVckmRgPKY3s,Alive,64,0.524,0.882,F,-3.038,Major,0.0367,0.108,1.10E-06,0.071,0.399,119.94,204547,4,1/1/2013,Empire of the Sun,2013,1,2013
FALSE,5KgbyD2lQQlIupAaPjgiXg,"Night Fever - From ""Saturday Night Fever"" Soundtrack",63,0.733,0.795,C#/Db,-7.224,Minor,0.0249,0.0266,0.000948,0.083,0.892,109.122,212253,4,1/1/1979,Bee Gees,1979,1,1979
FALSE,5XMjXjwCkJVmk0AHm7z8IV,Jerk It Out,64,0.58,0.981,Ab,-2.603,Minor,0.06,0.0171,1.07E-05,0.386,0.861,134.007,195667,4,2002,Caesars,1905,6,2002
FALSE,5zeh2xPnrNYu6TZTjCdXAD,Funkytown - Single Version,36,0.908,0.613,C,-8.456,Major,0.0554,0.00186,0.651,0.114,0.25,122.122,237507,4,10/25/2019,Lipps Inc.,2019,10,2019
FALSE,7o7E1nrHWncYY7PY94gCiX,Video Killed The Radio Star,71,0.68,0.678,C#/Db,-11.548,Major,0.0754,0.103,0.00828,0.204,0.251,131.165,252773,4,1/10/1980,The Buggles,1980,1,1980
FALSE,3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),78,0.749,0.491,Bb,-9.655,Major,0.0403,0.02,0.00899,0.159,0.536,119.528,292613,4,1979,ABBA,1905,6,1979
FALSE,3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All,73,0.454,0.788,F#/Gb,-6.748,Major,0.0371,0.574,0.000766,0.0859,0.52,126.15,294720,4,1980,ABBA,1905,6,1980
FALSE,4qO03RMQm88DdpTJcxlglY,Call Me,71,0.56,0.825,D,-6.711,Minor,0.0347,0.000785,0.00246,0.0892,0.74,142.669,212600,4,1/1/1999,Blondie,1999,1,1999
FALSE,0a4agFmqHXxcZl1nho1BxM,Heart Of Glass - Special Mix,71,0.694,0.577,E,-14.63,Major,0.0308,0.015,0.00836,0.0853,0.845,114.478,275733,4,10/31/1981,Blondie,1981,10,1981
